2025-03-17 09:36:01,232 | INFO     | car.py:13 | Starting Car.py Script
2025-03-17 11:43:57,595 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:43:58,054 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:43:58,054 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:43:58,508 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:43:58,508 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:43:58,509 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:43:58,509 | INFO     | helper_functions.py:34 | Starting data update for front_right at time 0.05
2025-03-17 11:43:58,511 | INFO     | helper_functions.py:34 | Starting data update for front_left at time 0.05
2025-03-17 11:43:58,512 | INFO     | helper_functions.py:34 | Starting data update for rear_right at time 0.05
2025-03-17 11:43:58,513 | INFO     | helper_functions.py:34 | Starting data update for rear_left at time 0.05
2025-03-17 11:45:10,966 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 11:45:11,426 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:45:11,426 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:45:11,884 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:45:11,884 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:45:12,345 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:45:12,345 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:45:12,804 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:45:12,804 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:45:12,805 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:45:12,805 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:45:12,806 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:45:12,806 | INFO     | helper_functions.py:34 | Starting data update for front_right at time 0.05
2025-03-17 11:45:12,807 | INFO     | helper_functions.py:34 | Starting data update for front_left at time 0.05
2025-03-17 11:45:12,809 | INFO     | helper_functions.py:34 | Starting data update for rear_right at time 0.05
2025-03-17 11:45:12,810 | INFO     | helper_functions.py:34 | Starting data update for rear_left at time 0.05
2025-03-17 11:45:12,811 | INFO     | helper_functions.py:34 | Starting data update for front_right at time 0.05
2025-03-17 11:45:12,812 | INFO     | helper_functions.py:34 | Starting data update for front_left at time 0.05
2025-03-17 11:45:12,812 | INFO     | helper_functions.py:34 | Starting data update for rear_right at time 0.05
2025-03-17 11:45:12,813 | INFO     | helper_functions.py:34 | Starting data update for rear_left at time 0.05
2025-03-17 11:45:12,813 | INFO     | helper_functions.py:34 | Starting data update for cnt_grav at time 0.05
2025-03-17 11:45:12,814 | DEBUG    | helper_functions.py:119 | All objects to combine were TimeSeries
2025-03-17 11:45:12,817 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 11:46:35,173 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 11:46:35,635 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:46:35,636 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:46:36,094 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:46:36,095 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:46:36,555 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:46:36,555 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:46:37,014 | DEBUG    | car.py:350 | Forces and Moments:
2025-03-17 11:46:37,014 | DEBUG    | car.py:354 | Slip Ratio and Angle:
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:46:37,015 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:46:37,016 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:46:37,016 | DEBUG    | car.py:323 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:46:37,016 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:46:37,017 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:46:37,018 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:46:37,019 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:46:37,020 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:46:37,021 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:46:37,021 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:46:37,021 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:46:37,022 | INFO     | helper_functions.py:34 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 11:46:37,023 | DEBUG    | helper_functions.py:119 | All objects to combine were TimeSeries
2025-03-17 11:46:37,025 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 11:58:49,821 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 11:58:50,279 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:58:50,279 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:58:50,735 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:58:50,735 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:58:51,203 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:58:51,203 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:58:51,673 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:58:51,673 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:58:51,673 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:58:51,674 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:58:51,674 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:58:51,675 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:58:51,677 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:58:51,677 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:58:51,678 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:58:51,679 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:58:51,679 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:58:51,680 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:58:51,680 | INFO     | helper_functions.py:34 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 11:58:51,681 | DEBUG    | helper_functions.py:119 | All objects to combine were TimeSeries
2025-03-17 11:58:51,684 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 11:59:00,390 | INFO     | car.py:14 | Starting Car.py Script
2025-03-17 11:59:00,845 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:59:00,845 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:59:01,300 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:59:01,300 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:59:01,756 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:59:01,756 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:59:02,212 | DEBUG    | car.py:349 | Forces and Moments:
2025-03-17 11:59:02,212 | DEBUG    | car.py:353 | Slip Ratio and Angle:
2025-03-17 11:59:02,212 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:59:02,213 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0
2025-03-17 11:59:02,213 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:59:02,214 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:59:02,216 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:59:02,216 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'vertical_load': np.float64(613.125)} at time 0.05
2025-03-17 11:59:02,217 | INFO     | helper_functions.py:34 | Starting data update for front_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:59:02,218 | INFO     | helper_functions.py:34 | Starting data update for front_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:59:02,218 | INFO     | helper_functions.py:34 | Starting data update for rear_right:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:59:02,219 | INFO     | helper_functions.py:34 | Starting data update for rear_left:{'x_friction': 0, 'y_friction': 0, 'rolling_resistance': 0} at time 0.05
2025-03-17 11:59:02,219 | INFO     | helper_functions.py:34 | Starting data update for cnt_grav:{'inertial_z': 0, 'inertial_x': 0, 'inertial_y': 0} at time 0.05
2025-03-17 11:59:02,220 | DEBUG    | helper_functions.py:119 | All objects to combine were TimeSeries
2025-03-17 11:59:02,222 | INFO     | acceleration_tester.py:12 | Starting Acceleration.py Script
2025-03-17 11:59:19,997 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 11:59:19,997 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 11:59:19,997 | DEBUG    | car.py:322 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 11:59:19,997 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in z direction. Forces are : ['vertical_load']. Sum was 613.125
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in x direction. Forces are : ['x_friction', 'rolling_resistance']. Sum was 0.0
2025-03-17 11:59:19,998 | DEBUG    | car.py:322 | Returning total forces in y direction. Forces are : ['y_friction']. Sum was 0.0
